step,entity_id,entity_type,x,y,speed,edge_id,lane_id
139,veh_40,vehicle,4.027518273680336,1.75,4.2635563132101675,1.0.00,1.0.00_0
139,veh_41,vehicle,17.16491721125105,1.75,3.805251997455023,1.0.00,1.0.00_0
139,veh_42,vehicle,30.18501728668383,1.75,3.8983050061452467,1.0.00,1.0.00_0
139,veh_43,vehicle,42.7025298523251,1.75,2.1974701476749035,1.0.00,1.0.00_0
140,veh_41,vehicle,13.178464295357188,1.75,3.9864529158938673,1.0.00,1.0.00_0
140,veh_42,vehicle,26.370577213059704,1.75,3.8144400736241266,1.0.00,1.0.00_0
140,veh_43,vehicle,38.69181347899112,1.75,4.010716373333974,1.0.00,1.0.00_0
141,veh_41,vehicle,9.133270205779652,1.75,4.045194089577533,1.0.00,1.0.00_0
141,veh_42,vehicle,22.25087790688186,1.75,4.119699306177842,1.0.00,1.0.00_0
141,veh_43,vehicle,34.694292156215425,1.75,3.997521322775701,1.0.00,1.0.00_0
141,veh_44,vehicle,44.9,1.75,0.0,1.0.00,1.0.00_0
142,veh_41,vehicle,4.5319038778419625,1.75,4.601366327937693,1.0.00,1.0.00_0
142,veh_42,vehicle,17.37595132905959,1.75,4.874926577822273,1.0.00,1.0.00_0
142,veh_43,vehicle,31.21450663968654,1.75,3.4797855165288816,1.0.00,1.0.00_0
142,veh_44,vehicle,43.58073015727568,1.75,1.319269842724316,1.0.00,1.0.00_0
143,veh_41,vehicle,0.34371652850853707,1.75,4.188187349333428,1.0.00,1.0.00_0
143,veh_42,vehicle,13.394898291355169,1.75,3.981053037704418,1.0.00,1.0.00_0
143,veh_43,vehicle,26.500989952633283,1.75,4.713516687053255,1.0.00,1.0.00_0
143,veh_44,vehicle,40.29357994510792,1.75,3.2871502121677625,1.0.00,1.0.00_0
144,veh_42,vehicle,8.67776226007281,1.75,4.717136031282356,1.0.00,1.0.00_0
144,veh_43,vehicle,22.28130176124364,1.75,4.2196881913896425,1.0.00,1.0.00_0
144,veh_44,vehicle,35.19762493191939,1.75,5.095955013188534,1.0.00,1.0.00_0
144,veh_45,vehicle,44.9,1.75,0.0,1.0.00,1.0.00_0
145,veh_42,vehicle,4.4934280650373,1.75,4.18433419503551,1.0.00,1.0.00_0
145,veh_43,vehicle,17.25764134880263,1.75,5.023660412441008,1.0.00,1.0.00_0
145,veh_44,vehicle,31.185935223965515,1.75,4.011689707953875,1.0.00,1.0.00_0
145,veh_45,vehicle,42.538156900973995,1.75,2.3618430990260095,1.0.00,1.0.00_0
146,veh_43,vehicle,13.394493355900558,1.75,3.8631479929020687,1.0.00,1.0.00_0
146,veh_44,vehicle,26.830681774898974,1.75,4.355253449066542,1.0.00,1.0.00_0
146,veh_45,vehicle,38.923451815127,1.75,3.6147050858469867,1.0.00,1.0.00_0
147,veh_43,vehicle,8.717128681656483,1.75,4.677364674244076,1.0.00,1.0.00_0
147,veh_44,vehicle,21.79025675022097,1.75,5.040425024678,1.0.00,1.0.00_0
147,veh_45,vehicle,35.125521551430296,1.75,3.7979302636967036,1.0.00,1.0.00_0
147,veh_46,vehicle,44.9,1.75,0.0,1.0.00,1.0.00_0
148,veh_43,vehicle,4.4433390377308655,1.75,4.273789643925615,1.0.00,1.0.00_0
148,veh_44,vehicle,17.479454584179038,1.75,4.310802166041934,1.0.00,1.0.00_0
148,veh_45,vehicle,30.943369692184802,1.75,4.182151859245496,1.0.00,1.0.00_0
148,veh_46,vehicle,43.667766853026585,1.75,1.232233146973415,1.0.00,1.0.00_0
149,veh_44,vehicle,12.663570370031103,1.75,4.815884214147933,1.0.00,1.0.00_0
149,veh_45,vehicle,25.831292021767418,1.75,5.112077670417384,1.0.00,1.0.00_0
149,veh_46,vehicle,40.5988989426531,1.75,3.0688679103734855,1.0.00,1.0.00_0
150,veh_44,vehicle,8.60240339384093,1.75,4.061166976190172,1.0.00,1.0.00_0
150,veh_45,vehicle,21.886098650750117,1.75,3.945193371017301,1.0.00,1.0.00_0
150,veh_46,vehicle,35.858569260675466,1.75,4.74032968197763,1.0.00,1.0.00_0
150,veh_47,vehicle,44.9,1.75,0.0,1.0.00,1.0.00_0
151,veh_44,vehicle,4.035508483674889,1.75,4.566894910166041,1.0.00,1.0.00_0
151,veh_45,vehicle,17.514070244906897,1.75,4.372028405843218,1.0.00,1.0.00_0
151,veh_46,vehicle,31.855953600513757,1.75,4.0026156601617116,1.0.00,1.0.00_0
151,veh_47,vehicle,43.666514430686576,1.75,1.2334855693134221,1.0.00,1.0.00_0
152,veh_45,vehicle,12.914610261085912,1.75,4.599459983820985,1.0.00,1.0.00_0
152,veh_46,vehicle,27.310999232029552,1.75,4.544954368484206,1.0.00,1.0.00_0
152,veh_47,vehicle,39.94440676481971,1.75,3.7221076658668673,1.0.00,1.0.00_0
