step,entity_id,entity_type,x,y,speed,edge_id,lane_id
71,veh_18,vehicle,1.4423341405214813,1.75,4.2625843648044395,1.0.00,1.0.00_0
71,veh_19,vehicle,13.668914614076037,1.75,4.326050496999407,1.0.00,1.0.00_0
71,veh_20,vehicle,25.847087110403237,1.75,4.211487866011213,1.0.00,1.0.00_0
71,veh_21,vehicle,38.50799668424297,1.75,4.243748023291118,1.0.00,1.0.00_0
72,veh_19,vehicle,10.052783723270181,1.75,3.6161308908058567,1.0.00,1.0.00_0
72,veh_20,vehicle,22.115729507689142,1.75,3.731357602714095,1.0.00,1.0.00_0
72,veh_21,vehicle,33.98546940109705,1.75,4.522527283145925,1.0.00,1.0.00_0
72,veh_22,vehicle,44.9,1.75,0.0,1.0.00,1.0.00_0
73,veh_19,vehicle,5.316230824745851,1.75,4.736552898524328,1.0.00,1.0.00_0
73,veh_20,vehicle,18.511491519050853,1.75,3.604237988638284,1.0.00,1.0.00_0
73,veh_21,vehicle,30.2386365561986,1.75,3.7468328448984503,1.0.00,1.0.00_0
73,veh_22,vehicle,43.524982533487496,1.75,1.3750174665125088,1.0.00,1.0.00_0
74,veh_20,vehicle,13.522183590083564,1.75,4.98930792896729,1.0.00,1.0.00_0
74,veh_21,vehicle,26.82514161737654,1.75,3.413494938822058,1.0.00,1.0.00_0
74,veh_22,vehicle,39.731239593215285,1.75,3.793742940272205,1.0.00,1.0.00_0
75,veh_20,vehicle,9.310339529586201,1.75,4.211844060497359,1.0.00,1.0.00_0
75,veh_21,vehicle,21.776752887178397,1.75,5.048388730198145,1.0.00,1.0.00_0
75,veh_22,vehicle,35.353009904176,1.75,4.37822968903929,1.0.00,1.0.00_0
75,veh_23,vehicle,44.9,1.75,0.0,1.0.00,1.0.00_0
76,veh_20,vehicle,4.636673209825709,1.75,4.673666319760494,1.0.00,1.0.00_0
76,veh_21,vehicle,17.30012861744379,1.75,4.4766242697346055,1.0.00,1.0.00_0
76,veh_22,vehicle,30.832871922757477,1.75,4.52013798141852,1.0.00,1.0.00_0
76,veh_23,vehicle,43.17583256373201,1.75,1.7241674362679948,1.0.00,1.0.00_0
77,veh_21,vehicle,13.652697847488284,1.75,3.6474307699555073,1.0.00,1.0.00_0
77,veh_22,vehicle,26.522826020675712,1.75,4.310045902081765,1.0.00,1.0.00_0
77,veh_23,vehicle,39.41050784222353,1.75,3.765324721508474,1.0.00,1.0.00_0
78,veh_21,vehicle,9.062816252334926,1.75,4.589881595153361,1.0.00,1.0.00_0
78,veh_22,vehicle,21.818303770991044,1.75,4.704522249684669,1.0.00,1.0.00_0
78,veh_23,vehicle,35.027975207193194,1.75,4.382532635030336,1.0.00,1.0.00_0
78,veh_24,vehicle,44.9,1.75,0.0,1.0.00,1.0.00_0
79,veh_21,vehicle,4.154576833322594,1.75,4.908239419012331,1.0.00,1.0.00_0
79,veh_22,vehicle,18.236426218901762,1.75,3.5818775520892814,1.0.00,1.0.00_0
79,veh_23,vehicle,31.11608052665498,1.75,3.9118946805382144,1.0.00,1.0.00_0
79,veh_24,vehicle,43.26042478137745,1.75,1.6395752186225492,1.0.00,1.0.00_0
80,veh_22,vehicle,14.082451627729462,1.75,4.1539745911723,1.0.00,1.0.00_0
80,veh_23,vehicle,27.32311383687835,1.75,3.7929666897766285,1.0.00,1.0.00_0
80,veh_24,vehicle,39.31014778878263,1.75,3.950276992594823,1.0.00,1.0.00_0
81,veh_22,vehicle,9.223323360504587,1.75,4.859128267224878,1.0.00,1.0.00_0
81,veh_23,vehicle,22.997103624876956,1.75,4.32601021200139,1.0.00,1.0.00_0
81,veh_24,vehicle,35.26026122190805,1.75,4.049886566874571,1.0.00,1.0.00_0
81,veh_25,vehicle,44.9,1.75,0.0,1.0.00,1.0.00_0
82,veh_22,vehicle,4.565543534862812,1.75,4.657779825641773,1.0.00,1.0.00_0
82,veh_23,vehicle,18.672323956541153,1.75,4.324779668335802,1.0.00,1.0.00_0
82,veh_24,vehicle,32.04088949423193,1.75,3.2193717276761307,1.0.00,1.0.00_0
82,veh_25,vehicle,42.90286284005657,1.75,1.9971371599434298,1.0.00,1.0.00_0
83,veh_23,vehicle,14.53135710602011,1.75,4.140966850521043,1.0.00,1.0.00_0
83,veh_24,vehicle,29.049658186300682,1.75,2.991231307931244,1.0.00,1.0.00_0
83,veh_25,vehicle,40.24442690172515,1.75,2.6584359383314258,1.0.00,1.0.00_0
84,veh_23,vehicle,11.246377123926202,1.75,3.2849799820939074,1.0.00,1.0.00_0
84,veh_24,vehicle,24.929056076962524,1.75,4.120602109338157,1.0.00,1.0.00_0
84,veh_25,vehicle,37.83807815607547,1.75,2.40634874564968,1.0.00,1.0.00_0
