step,entity_id,entity_type,x,y,speed,edge_id,lane_id
98,veh_27,vehicle,9.806522994962258,1.75,3.8592992875331613,1.0.00,1.0.00_0
98,veh_28,vehicle,22.71731419125046,1.75,3.864978648586084,1.0.00,1.0.00_0
98,veh_29,vehicle,34.17297809892205,1.75,4.436878166186051,1.0.00,1.0.00_0
98,veh_30,vehicle,44.9,1.75,0.0,1.0.00,1.0.00_0
99,veh_27,vehicle,6.149948805618067,1.75,3.6565741893441945,1.0.00,1.0.00_0
99,veh_28,vehicle,18.203058138758443,1.75,4.514256052492016,1.0.00,1.0.00_0
99,veh_29,vehicle,30.853542812278825,1.75,3.3194352866432286,1.0.00,1.0.00_0
99,veh_30,vehicle,42.334329160419294,1.75,2.5656708395807075,1.0.00,1.0.00_0
100,veh_27,vehicle,2.466305321937618,1.75,3.683643483680447,1.0.00,1.0.00_0
100,veh_28,vehicle,14.072193283081752,1.75,4.130864855676689,1.0.00,1.0.00_0
100,veh_29,vehicle,26.92289037317071,1.75,3.930652439108114,1.0.00,1.0.00_0
100,veh_30,vehicle,38.80173065973665,1.75,3.5325985006826417,1.0.00,1.0.00_0
101,veh_28,vehicle,10.11393621884492,1.75,3.958257064236834,1.0.00,1.0.00_0
101,veh_29,vehicle,22.41546307193335,1.75,4.507427301237355,1.0.00,1.0.00_0
101,veh_30,vehicle,34.801952867828646,1.75,3.999777791908007,1.0.00,1.0.00_0
101,veh_31,vehicle,44.9,1.75,0.0,1.0.00,1.0.00_0
102,veh_28,vehicle,5.246704745148627,1.75,4.867231473696293,1.0.00,1.0.00_0
102,veh_29,vehicle,18.50964934962269,1.75,3.9058137223106586,1.0.00,1.0.00_0
102,veh_30,vehicle,30.80317967332561,1.75,3.9987731945030354,1.0.00,1.0.00_0
102,veh_31,vehicle,43.121352661539824,1.75,1.7786473384601786,1.0.00,1.0.00_0
103,veh_28,vehicle,0.30163199577804534,1.75,4.945072749370584,1.0.00,1.0.00_0
103,veh_29,vehicle,14.810953441365896,1.75,3.698695908256802,1.0.00,1.0.00_0
103,veh_30,vehicle,26.670461328502114,1.75,4.132718344823493,1.0.00,1.0.00_0
103,veh_31,vehicle,38.74298622025926,1.75,4.37836644128056,1.0.00,1.0.00_0
104,veh_29,vehicle,10.346608008405475,1.75,4.464345432960424,1.0.00,1.0.00_0
104,veh_30,vehicle,22.519550649458818,1.75,4.150910679043297,1.0.00,1.0.00_0
104,veh_31,vehicle,35.105193414310634,1.75,3.6377928059486306,1.0.00,1.0.00_0
104,veh_32,vehicle,44.9,1.75,0.0,1.0.00,1.0.00_0
105,veh_29,vehicle,5.875407931376536,1.75,4.471200077028941,1.0.00,1.0.00_0
105,veh_30,vehicle,18.167369083800633,1.75,4.352181565658186,1.0.00,1.0.00_0
105,veh_31,vehicle,30.768709632772477,1.75,4.336483781538153,1.0.00,1.0.00_0
105,veh_32,vehicle,42.957875620715306,1.75,1.9421243792846945,1.0.00,1.0.00_0
106,veh_29,vehicle,2.063656593861353,1.75,3.8117513375151857,1.0.00,1.0.00_0
106,veh_30,vehicle,13.822025797691012,1.75,4.345343286109618,1.0.00,1.0.00_0
106,veh_31,vehicle,26.10370918662045,1.75,4.66500044615203,1.0.00,1.0.00_0
106,veh_32,vehicle,38.90838422170279,1.75,4.0494913990125205,1.0.00,1.0.00_0
107,veh_30,vehicle,10.185104876292236,1.75,3.636920921398779,1.0.00,1.0.00_0
107,veh_31,vehicle,22.06479607798122,1.75,4.03891310863923,1.0.00,1.0.00_0
107,veh_32,vehicle,34.06267315681245,1.75,4.845711064890338,1.0.00,1.0.00_0
107,veh_33,vehicle,44.9,1.75,0.0,1.0.00,1.0.00_0
108,veh_30,vehicle,4.84874001017883,1.75,5.336364866113403,1.0.00,1.0.00_0
108,veh_31,vehicle,17.847659399826377,1.75,4.217136678154843,1.0.00,1.0.00_0
108,veh_32,vehicle,30.07996481944211,1.75,3.9827083373703367,1.0.00,1.0.00_0
108,veh_33,vehicle,42.857581376144665,1.75,2.0424186238553377,1.0.00,1.0.00_0
109,veh_31,vehicle,12.503465620305107,1.75,5.3441937795212695,1.0.00,1.0.00_0
109,veh_32,vehicle,25.77634571888853,1.75,4.303619100553581,1.0.00,1.0.00_0
109,veh_33,vehicle,38.24101806590333,1.75,4.616563310241327,1.0.00,1.0.00_0
110,veh_31,vehicle,7.651768324605861,1.75,4.851697295699248,1.0.00,1.0.00_0
110,veh_32,vehicle,21.575193225754248,1.75,4.20115249313428,1.0.00,1.0.00_0
110,veh_33,vehicle,33.981169028034415,1.75,4.25984903786892,1.0.00,1.0.00_0
110,veh_34,vehicle,44.9,1.75,0.0,1.0.00,1.0.00_0
