step,entity_id,entity_type,x,y,speed,edge_id,lane_id
0,veh_0,vehicle,44.9,1.75,0.0,1.0.00,1.0.00_0
1,veh_0,vehicle,42.55996476649307,1.75,2.3400352335069328,1.0.00,1.0.00_0
2,veh_0,vehicle,38.7784414204536,1.75,3.7815233460394664,1.0.00,1.0.00_0
3,veh_0,vehicle,33.626950043414496,1.75,5.151491377039103,1.0.00,1.0.00_0
3,veh_1,vehicle,44.9,1.75,0.0,1.0.00,1.0.00_0
4,veh_0,vehicle,29.06619166486945,1.75,4.560758378545044,1.0.00,1.0.00_0
4,veh_1,vehicle,42.597971694264565,1.75,2.302028305735439,1.0.00,1.0.00_0
5,veh_0,vehicle,24.267925581539313,1.75,4.798266083330138,1.0.00,1.0.00_0
5,veh_1,vehicle,39.070105131404134,1.75,3.527866562860429,1.0.00,1.0.00_0
6,veh_0,vehicle,19.80368626722232,1.75,4.464239314316994,1.0.00,1.0.00_0
6,veh_1,vehicle,35.50352628809053,1.75,3.5665788433136116,1.0.00,1.0.00_0
6,veh_2,vehicle,44.9,1.75,0.0,1.0.00,1.0.00_0
7,veh_0,vehicle,15.617964974570839,1.75,4.185721292651481,1.0.00,1.0.00_0
7,veh_1,vehicle,31.857216232569794,1.75,3.646310055520728,1.0.00,1.0.00_0
7,veh_2,vehicle,43.14720705705871,1.75,1.7527929429412947,1.0.00,1.0.00_0
8,veh_0,vehicle,10.762904598155586,1.75,4.855060376415251,1.0.00,1.0.00_0
8,veh_1,vehicle,27.733549925766447,1.75,4.1236663068033454,1.0.00,1.0.00_0
8,veh_2,vehicle,40.18367403356442,1.75,2.963533023494285,1.0.00,1.0.00_0
9,veh_0,vehicle,5.507458459850703,1.75,5.2554461383048805,1.0.00,1.0.00_0
9,veh_1,vehicle,24.035305581989853,1.75,3.6982443437765986,1.0.00,1.0.00_0
9,veh_2,vehicle,36.29493161141054,1.75,3.8887424221538796,1.0.00,1.0.00_0
9,veh_3,vehicle,44.9,1.75,0.0,1.0.00,1.0.00_0
10,veh_0,vehicle,0.6845488189319937,1.75,4.8229096409187076,1.0.00,1.0.00_0
10,veh_1,vehicle,20.330715293012368,1.75,3.7045902889774815,1.0.00,1.0.00_0
10,veh_2,vehicle,32.308117836815484,1.75,3.98681377459506,1.0.00,1.0.00_0
10,veh_3,vehicle,44.33403240937195,1.75,0.5659675906280517,1.0.00,1.0.00_0
11,veh_1,vehicle,16.647133623770834,1.75,3.6835816692415326,1.0.00,1.0.00_0
11,veh_2,vehicle,28.38811116515919,1.75,3.9200066716562896,1.0.00,1.0.00_0
11,veh_3,vehicle,41.79018883693805,1.75,2.5438435724338975,1.0.00,1.0.00_0
12,veh_1,vehicle,12.439929049229306,1.75,4.207204574541532,1.0.00,1.0.00_0
12,veh_2,vehicle,24.75068053350171,1.75,3.6374306316574754,1.0.00,1.0.00_0
12,veh_3,vehicle,37.807190600123675,1.75,3.9829982368143737,1.0.00,1.0.00_0
13,veh_1,vehicle,8.142468974684078,1.75,4.297460074545227,1.0.00,1.0.00_0
13,veh_2,vehicle,20.734442577421426,1.75,4.016237956080289,1.0.00,1.0.00_0
13,veh_3,vehicle,33.98370405917515,1.75,3.823486540948518,1.0.00,1.0.00_0
13,veh_4,vehicle,44.9,1.75,0.0,1.0.00,1.0.00_0
14,veh_1,vehicle,4.050268813321665,1.75,4.09220016136241,1.0.00,1.0.00_0
14,veh_2,vehicle,16.010628466316703,1.75,4.723814111104724,1.0.00,1.0.00_0
14,veh_3,vehicle,29.02623561613852,1.75,4.9574684430366345,1.0.00,1.0.00_0
14,veh_4,vehicle,43.051363531290555,1.75,1.8486364687094465,1.0.00,1.0.00_0
15,veh_1,vehicle,0.31776690259292195,1.75,3.732501910728745,1.0.00,1.0.00_0
15,veh_2,vehicle,11.725872377357746,1.75,4.284756088958959,1.0.00,1.0.00_0
15,veh_3,vehicle,25.04416235101644,1.75,3.982073265122084,1.0.00,1.0.00_0
15,veh_4,vehicle,39.87168358894996,1.75,3.1796799423405906,1.0.00,1.0.00_0
16,veh_2,vehicle,8.855402540598021,1.75,2.8704698367597237,1.0.00,1.0.00_0
16,veh_3,vehicle,20.57576464790005,1.75,4.468397703116385,1.0.00,1.0.00_0
16,veh_4,vehicle,35.891532724281994,1.75,3.9801508646679697,1.0.00,1.0.00_0
16,veh_5,vehicle,44.9,1.75,0.0,1.0.00,1.0.00_0
17,veh_2,vehicle,4.5184324853464375,1.75,4.336970055251583,1.0.00,1.0.00_0
17,veh_3,vehicle,17.54198599704071,1.75,3.033778650859342,1.0.00,1.0.00_0
17,veh_4,vehicle,31.218201635524142,1.75,4.673331088757853,1.0.00,1.0.00_0
17,veh_5,vehicle,44.08829594584381,1.75,0.8117040541561884,1.0.00,1.0.00_0
