step,entity_id,entity_type,x,y,speed,edge_id,lane_id
85,veh_23,vehicle,6.890799415050438,1.75,4.35557770887576,1.0.00,1.0.00_0
85,veh_24,vehicle,21.25147971852406,1.75,3.6775763584384693,1.0.00,1.0.00_0
85,veh_25,vehicle,34.394734375595135,1.75,3.4433437804803257,1.0.00,1.0.00_0
85,veh_26,vehicle,44.9,1.75,0.0,1.0.00,1.0.00_0
86,veh_23,vehicle,3.1249360332567164,1.75,3.765863381793722,1.0.00,1.0.00_0
86,veh_24,vehicle,17.31251563786811,1.75,3.938964080655947,1.0.00,1.0.00_0
86,veh_25,vehicle,30.267164339483738,1.75,4.1275700361114,1.0.00,1.0.00_0
86,veh_26,vehicle,42.72914722720161,1.75,2.1708527727983893,1.0.00,1.0.00_0
87,veh_24,vehicle,13.192822247253758,1.75,4.119693390614353,1.0.00,1.0.00_0
87,veh_25,vehicle,26.216559507067338,1.75,4.050604832416401,1.0.00,1.0.00_0
87,veh_26,vehicle,39.26203570071235,1.75,3.467111526489258,1.0.00,1.0.00_0
88,veh_24,vehicle,10.036612621941629,1.75,3.156209625312127,1.0.00,1.0.00_0
88,veh_25,vehicle,22.5969342329642,1.75,3.6196252741031354,1.0.00,1.0.00_0
88,veh_26,vehicle,35.06957117106951,1.75,4.192464529642836,1.0.00,1.0.00_0
88,veh_27,vehicle,44.9,1.75,0.0,1.0.00,1.0.00_0
89,veh_24,vehicle,7.17791716065819,1.75,2.8586954612834377,1.0.00,1.0.00_0
89,veh_25,vehicle,19.311380940372146,1.75,3.2855532925920565,1.0.00,1.0.00_0
89,veh_26,vehicle,31.764376865730622,1.75,3.305194305338897,1.0.00,1.0.00_0
89,veh_27,vehicle,42.90898282754719,1.75,1.9910171724528078,1.0.00,1.0.00_0
90,veh_24,vehicle,3.596661042419285,1.75,3.5812561182389033,1.0.00,1.0.00_0
90,veh_25,vehicle,15.256427875405201,1.75,4.054953064966948,1.0.00,1.0.00_0
90,veh_26,vehicle,28.29129008149635,1.75,3.4730867842342708,1.0.00,1.0.00_0
90,veh_27,vehicle,39.57584124347847,1.75,3.333141584068722,1.0.00,1.0.00_0
91,veh_25,vehicle,12.15087317868231,1.75,3.105554696722888,1.0.00,1.0.00_0
91,veh_26,vehicle,24.831593252723106,1.75,3.4596968287732457,1.0.00,1.0.00_0
91,veh_27,vehicle,36.13370347013045,1.75,3.44213777334802,1.0.00,1.0.00_0
91,veh_28,vehicle,44.9,1.75,0.0,1.0.00,1.0.00_0
92,veh_25,vehicle,8.209532556202284,1.75,3.941340622480028,1.0.00,1.0.00_0
92,veh_26,vehicle,20.472354200031607,1.75,4.359239052691497,1.0.00,1.0.00_0
92,veh_27,vehicle,33.44126817288715,1.75,2.6924352972432977,1.0.00,1.0.00_0
92,veh_28,vehicle,43.72226455113524,1.75,1.1777354488647604,1.0.00,1.0.00_0
93,veh_25,vehicle,4.177262588494479,1.75,4.032269967707806,1.0.00,1.0.00_0
93,veh_26,vehicle,16.987629646367395,1.75,3.484724553664215,1.0.00,1.0.00_0
93,veh_27,vehicle,29.04933566113282,1.75,4.391932511754334,1.0.00,1.0.00_0
93,veh_28,vehicle,41.2295726842042,1.75,2.492691866931035,1.0.00,1.0.00_0
94,veh_25,vehicle,0.42720619133675797,1.75,3.7500563971577217,1.0.00,1.0.00_0
94,veh_26,vehicle,13.494303277100435,1.75,3.493326369266957,1.0.00,1.0.00_0
94,veh_27,vehicle,25.041129140683452,1.75,4.008206520449368,1.0.00,1.0.00_0
94,veh_28,vehicle,37.78360900460975,1.75,3.445963679594452,1.0.00,1.0.00_0
95,veh_26,vehicle,9.396805973978715,1.75,4.097497303121724,1.0.00,1.0.00_0
95,veh_27,vehicle,21.2971807177756,1.75,3.7439484229078546,1.0.00,1.0.00_0
95,veh_28,vehicle,33.42772120978846,1.75,4.355887794821288,1.0.00,1.0.00_0
95,veh_29,vehicle,44.9,1.75,0.0,1.0.00,1.0.00_0
96,veh_26,vehicle,5.236877325396051,1.75,4.15992864858266,1.0.00,1.0.00_0
96,veh_27,vehicle,17.953494227745573,1.75,3.3436864900300236,1.0.00,1.0.00_0
96,veh_28,vehicle,29.786671604471163,1.75,3.641049605317298,1.0.00,1.0.00_0
96,veh_29,vehicle,42.84867507612798,1.75,2.0513249238720164,1.0.00,1.0.00_0
97,veh_26,vehicle,0.9624635233040877,1.75,4.2744138020919635,1.0.00,1.0.00_0
97,veh_27,vehicle,13.667128323965706,1.75,4.286365903779864,1.0.00,1.0.00_0
97,veh_28,vehicle,26.583390111776072,1.75,3.2032814926950914,1.0.00,1.0.00_0
97,veh_29,vehicle,38.6098562651081,1.75,4.238818811019883,1.0.00,1.0.00_0
