step,entity_id,entity_type,x,y,speed,edge_id,lane_id
357,veh_95,vehicle,7.208031034836068,1.75,5.2081689140442755,1.0.00,1.0.00_0
357,veh_96,vehicle,27.771730100498953,1.75,3.7141759474873224,1.0.00,1.0.00_0
358,veh_95,vehicle,2.5331614147429207,1.75,4.674869620093144,1.0.00,1.0.00_0
358,veh_96,vehicle,23.92007412585192,1.75,3.8516559746470302,1.0.00,1.0.00_0
359,veh_96,vehicle,19.49794407686633,1.75,4.4221300489855935,1.0.00,1.0.00_0
359,veh_97,vehicle,37.9,1.75,0.0,1.0.00,1.0.00_0
360,veh_96,vehicle,15.039475520100865,1.75,4.458468556765467,1.0.00,1.0.00_0
360,veh_97,vehicle,36.15849271544721,1.75,1.7415072845527901,1.0.00,1.0.00_0
361,veh_96,vehicle,11.146842490363355,1.75,3.89263302973751,1.0.00,1.0.00_0
361,veh_97,vehicle,32.63613611899782,1.75,3.52235659644939,1.0.00,1.0.00_0
362,veh_96,vehicle,6.65342247372535,1.75,4.493420016638003,1.0.00,1.0.00_0
362,veh_97,vehicle,28.547681679083034,1.75,4.088454439914785,1.0.00,1.0.00_0
363,veh_96,vehicle,1.619005160422482,1.75,5.034417313302868,1.0.00,1.0.00_0
363,veh_97,vehicle,24.896640506214464,1.75,3.651041172868572,1.0.00,1.0.00_0
364,veh_97,vehicle,21.298573415223508,1.75,3.598067090990953,1.0.00,1.0.00_0
364,veh_98,vehicle,37.9,1.75,0.0,1.0.00,1.0.00_0
365,veh_97,vehicle,17.083448796933517,1.75,4.215124618289992,1.0.00,1.0.00_0
365,veh_98,vehicle,36.81051879496355,1.75,1.0894812050364522,1.0.00,1.0.00_0
366,veh_97,vehicle,13.470147996535523,1.75,3.613300800397992,1.0.00,1.0.00_0
366,veh_98,vehicle,33.527275366807245,1.75,3.2832434281563,1.0.00,1.0.00_0
367,veh_97,vehicle,9.096348859411663,1.75,4.37379913712386,1.0.00,1.0.00_0
367,veh_98,vehicle,28.972230984913132,1.75,4.555044381894118,1.0.00,1.0.00_0
368,veh_97,vehicle,5.425193878603167,1.75,3.6711549808084962,1.0.00,1.0.00_0
368,veh_98,vehicle,24.84195731394409,1.75,4.130273670969039,1.0.00,1.0.00_0
369,veh_97,vehicle,2.173724370249545,1.75,3.2514695083536207,1.0.00,1.0.00_0
369,veh_98,vehicle,20.149265555126348,1.75,4.692691758817746,1.0.00,1.0.00_0
369,veh_99,vehicle,37.9,1.75,0.0,1.0.00,1.0.00_0
370,veh_98,vehicle,17.56304770760145,1.75,2.5862178475249,1.0.00,1.0.00_0
370,veh_99,vehicle,35.985382069461046,1.75,1.9146179305389524,1.0.00,1.0.00_0
371,veh_98,vehicle,12.98335472049309,1.75,4.579692987108361,1.0.00,1.0.00_0
371,veh_99,vehicle,32.83531207675859,1.75,3.1500699927024565,1.0.00,1.0.00_0
372,veh_98,vehicle,8.166866413298308,1.75,4.816488307194784,1.0.00,1.0.00_0
372,veh_99,vehicle,28.77423994746782,1.75,4.061072129290773,1.0.00,1.0.00_0
373,veh_98,vehicle,2.575979866797347,1.75,5.5908865465009585,1.0.00,1.0.00_0
373,veh_99,vehicle,23.686046464028315,1.75,5.088193483439506,1.0.00,1.0.00_0
374,veh_99,vehicle,19.398819005485173,1.75,4.287227458543144,1.0.00,1.0.00_0
375,veh_99,vehicle,14.237155247672007,1.75,5.161663757813163,1.0.00,1.0.00_0
376,veh_99,vehicle,9.118896871728367,1.75,5.118258375943638,1.0.00,1.0.00_0
377,veh_99,vehicle,4.480071236988074,1.75,4.638825634740293,1.0.00,1.0.00_0
