step,entity_id,entity_type,x,y,speed,edge_id,lane_id
259,veh_75,vehicle,6.652882989051783,1.75,4.494270940882154,1.0.00,1.0.00_0
259,veh_76,vehicle,28.08620449206792,1.75,3.957253732811659,1.0.00,1.0.00_0
260,veh_75,vehicle,2.1558495165407976,1.75,4.497033472510986,1.0.00,1.0.00_0
260,veh_76,vehicle,23.918370441906156,1.75,4.167834050161764,1.0.00,1.0.00_0
261,veh_76,vehicle,19.088907151226884,1.75,4.829463290679268,1.0.00,1.0.00_0
261,veh_77,vehicle,37.9,1.75,0.0,1.0.00,1.0.00_0
262,veh_76,vehicle,14.31496308727656,1.75,4.77394406395033,1.0.00,1.0.00_0
262,veh_77,vehicle,36.34671175957192,1.75,1.5532882404280828,1.0.00,1.0.00_0
263,veh_76,vehicle,9.541952770645736,1.75,4.773010316630825,1.0.00,1.0.00_0
263,veh_77,vehicle,33.26778883200605,1.75,3.0789229275658725,1.0.00,1.0.00_0
264,veh_76,vehicle,5.669759133481428,1.75,3.872193637164309,1.0.00,1.0.00_0
264,veh_77,vehicle,29.588797933372668,1.75,3.6789908986333755,1.0.00,1.0.00_0
265,veh_76,vehicle,0.7622677331557597,1.75,4.907491400325671,1.0.00,1.0.00_0
265,veh_77,vehicle,25.275772640033622,1.75,4.313025293339043,1.0.00,1.0.00_0
266,veh_77,vehicle,21.520596320872194,1.75,3.7551763191614294,1.0.00,1.0.00_0
266,veh_78,vehicle,37.9,1.75,0.0,1.0.00,1.0.00_0
267,veh_77,vehicle,16.828391618549823,1.75,4.692204702322371,1.0.00,1.0.00_0
267,veh_78,vehicle,36.33724414941041,1.75,1.5627558505895864,1.0.00,1.0.00_0
268,veh_77,vehicle,13.004766504731961,1.75,3.8236251138178625,1.0.00,1.0.00_0
268,veh_78,vehicle,32.47879726075803,1.75,3.858446888652383,1.0.00,1.0.00_0
269,veh_77,vehicle,9.236091889191421,1.75,3.768674615540541,1.0.00,1.0.00_0
269,veh_78,vehicle,28.87232629419376,1.75,3.606470966564271,1.0.00,1.0.00_0
270,veh_77,vehicle,5.214240041960963,1.75,4.021851847230456,1.0.00,1.0.00_0
270,veh_78,vehicle,25.01496974078788,1.75,3.8573565534058787,1.0.00,1.0.00_0
271,veh_77,vehicle,1.2305026764525095,1.75,3.9837373655084516,1.0.00,1.0.00_0
271,veh_78,vehicle,21.204205195643656,1.75,3.8107645451442256,1.0.00,1.0.00_0
271,veh_79,vehicle,37.9,1.75,0.0,1.0.00,1.0.00_0
272,veh_78,vehicle,17.202864677256763,1.75,4.001340518386891,1.0.00,1.0.00_0
272,veh_79,vehicle,36.29556706092892,1.75,1.6044329390710872,1.0.00,1.0.00_0
273,veh_78,vehicle,13.380304823146993,1.75,3.8225598541097714,1.0.00,1.0.00_0
273,veh_79,vehicle,33.230593809748314,1.75,3.0649732511806023,1.0.00,1.0.00_0
274,veh_78,vehicle,8.863059017486734,1.75,4.517245805660263,1.0.00,1.0.00_0
274,veh_79,vehicle,29.4863513066378,1.75,3.7442425031105095,1.0.00,1.0.00_0
275,veh_78,vehicle,4.855968416533294,1.75,4.007090600953438,1.0.00,1.0.00_0
275,veh_79,vehicle,25.364882043235895,1.75,4.121469263401908,1.0.00,1.0.00_0
276,veh_78,vehicle,0.7375859679457264,1.75,4.118382448587567,1.0.00,1.0.00_0
276,veh_79,vehicle,20.35078482389348,1.75,5.014097219342414,1.0.00,1.0.00_0
276,veh_80,vehicle,37.9,1.75,0.0,1.0.00,1.0.00_0
277,veh_79,vehicle,15.864782525571883,1.75,4.4860022983215995,1.0.00,1.0.00_0
277,veh_80,vehicle,36.399285856704225,1.75,1.5007141432957725,1.0.00,1.0.00_0
278,veh_79,vehicle,10.937605632229598,1.75,4.927176893342287,1.0.00,1.0.00_0
278,veh_80,vehicle,32.74238965855911,1.75,3.6568961981451142,1.0.00,1.0.00_0
279,veh_79,vehicle,5.63795324334864,1.75,5.29965238888096,1.0.00,1.0.00_0
279,veh_80,vehicle,28.80415418947581,1.75,3.938235469083301,1.0.00,1.0.00_0
280,veh_79,vehicle,0.343206705001073,1.75,5.294746538347565,1.0.00,1.0.00_0
280,veh_80,vehicle,24.747228917777537,1.75,4.056925271698273,1.0.00,1.0.00_0
281,veh_80,vehicle,20.786081006987956,1.75,3.961147910789586,1.0.00,1.0.00_0
281,veh_81,vehicle,37.9,1.75,0.0,1.0.00,1.0.00_0
282,veh_80,vehicle,15.71826759755146,1.75,5.067813409436494,1.0.00,1.0.00_0
282,veh_81,vehicle,35.92692301094066,1.75,1.9730769890593365,1.0.00,1.0.00_0
